BALANCE,PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_TRX,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS
4338.558856,5677.76,1,1640.55,4037.21,34,0,5500,1897.437629
37.618883,952.8,1,0,952.8,12,0,2000,938.376189
1670.918981,1543.83,1,1406.33,137.5,32,899.326582,7000,757.409319
1465.996562,2498.92,1,222.99,2275.93,36,0,3500,676.452393
2079.82381,1021.9,0.25,1021.9,0,7,812.559357,3000,570.959953
16259.44857,5024.68,1,3582.45,1442.23,143,328.698275,18000,4987.235359
8.111284,122.58,0.5,0,122.58,6,0,3400,206.903715
2590.469749,459.12,0.333333,422,37.12,11,0,2900,584.70712
57.491021,785.96,1,383.84,402.12,27,0,3500,684.853812
1209.613646,874.68,0.666667,0,874.68,8,7663.906258,3500,8261.89726
173.331107,1301.44,0.916667,916.8,384.64,25,0,4000,954.989463
4972.108843,2072.57,1,45.65,2026.92,37,0,4500,1497.318035
19.312066,334.8,1,0,334.8,12,0,5000,499.339328
23.852869,123.75,0.083333,123.75,0,1,0,2500,339.525567
3043.796467,1410.95,0.666667,1270.97,139.98,13,1345.522967,11500,834.226677
539.581502,0,0,0,0,0,2296.860678,1200,2443.777007
348.342172,11878.25,1,7958.96,3919.29,103,0,6000,11845.84124
1635.964498,0,0,0,0,0,158.919459,1700,464.891311
1083.379171,9.9,0.142857,0,9.9,1,0,1900,186.923852
972.958145,100,0.083333,100,0,1,37.470292,1000,318.226488
1121.15859,202.2,0.333333,120,82.2,5,79.037888,1200,380.402296
1597.911395,0,0,0,0,0,162.919727,1800,548.420841
1695.994646,478.99,0.583333,478.99,0,8,855.646549,2000,2546.457101
2521.094992,2326.16,1,875.37,1450.79,83,0,3000,3983.238602
109.697529,1530.37,1,1530.37,0,12,0,1200,1681.146226
631.858702,75.25,0.333333,0,75.25,5,0,1200,1458.6444
98.252565,1021.24,1,0,1021.24,88,0,3000,1080.276225
3347.229846,480,0.833333,0,480,10,1760.145824,3500,1265.606632
173.23165,1555.85,0.083333,1555.85,0,2,0,1500,8494.566989
6280.767092,0,0,0,0,0,3385.339487,10500,1782.28106
1299.554504,0,0,0,0,0,3955.560549,2500,2084.109173
10.288205,324,0.75,0,324,9,0,1500,555.119249
23.083392,447.96,1,0,447.96,18,0,1500,287.049312
553.253321,0,0,0,0,0,975.662025,1800,1098.758855
52.511818,0,0,0,0,0,682.164088,3000,1011.119851
63.524092,145.7,0.090909,145.7,0,2,493.123696,1500,607.546663
1608.163254,1130.6,1,1130.6,0,19,682.525873,2500,1152.859524
51.581189,384.89,0.666667,120,264.89,10,0,6000,213.515669
160.492501,897.45,0.666667,897.45,0,13,0,1200,606.996033
915.857804,275.41,0.142857,275.41,0,1,0,1200,1268.395148
32.807257,304,0.666667,0,304,8,0,3000,364.316697
2.322666,51,0.166667,0,51,2,0,2900,0
2033.51327,2274.46,1,1350.45,924.01,48,0,6000,1080.054078
2325.373366,0,0,0,0,0,327.662218,2500,679.52543
20.502046,53.36,0.25,0,53.36,3,0,2500,88.897909
1991.277745,56.7,0.083333,56.7,0,1,1159.173849,3000,534.718227
5487.071216,2435.09,0.916667,518.05,1917.04,25,3052.71063,7500,1298.306155
1016.712614,0,0,0,0,0,128.829302,4000,430.136625
76.096025,71.22,0.25,0,71.22,3,0,1500,216.059115
44.350816,1144.35,0.416667,1077.45,66.9,26,0,500,1618.479121
1690.244293,0,0,0,0,0,272.677146,3000,547.687792
1438.959962,242.01,0.416667,122.01,120,6,36.887704,1500,318.521195
1508.132993,0,0,0,0,0,2418.319143,2500,379.847536
1655.668019,281.3,0.5,111.3,170,7,531.572063,2000,356.436938
1654.795346,2530.48,0.75,1219.22,1311.26,48,881.045538,2500,1294.563221
3381.942128,0,0,0,0,0,2018.855558,4500,963.106808
5.116471,50.2,0.166667,50.2,0,2,0,1000,200.963332
5211.797605,169.67,0.083333,169.67,0,1,5607.28304,6000,6080.457549
4487.993384,1654.94,1,464.5,1190.44,51,2132.805215,7500,1570.050378
300.81906,0,0,0,0,0,1983.897997,3000,319.716795
14.074548,39,0.166667,0,39,2,0,1500,98.947093
544.314078,111.8,0.083333,111.8,0,1,912.814627,1200,135.415952
2716.48667,3362.94,1,1560,1802.94,104,0,8500,2369.634112
1243.250958,1680,1,0,1680,12,0,4500,1105.142936
1452.221132,1500,1,0,1500,12,0,4500,3686.798285
512.011287,3837.1,1,1564.32,2272.78,28,0,6000,3827.939809
364.391307,0,0,0,0,0,1658.424947,1800,0
1088.936666,724.98,1,91.93,633.05,20,0,1000,902.612608
412.385505,0,0,0,0,0,125.631015,1500,1543.55933
1474.990634,4469.59,1,2836.63,1632.96,67,0,4000,4337.964147
28.486124,130.26,0.5,0,130.26,10,0,2500,325.966302
2182.907415,0,0,0,0,0,210.601451,2500,586.800064
812.839893,1160.09,0.875,932.09,228,13,3129.703318,2000,4900.523879
823.003516,432,1,0,432,12,0,1500,212.326548
40.640681,441.23,0.916667,0,441.23,17,0,5000,379.012616
104.963063,35.74,0.166667,0,35.74,2,0,1500,71.588986
605.744452,119,0.083333,119,0,1,0,1800,253.057215
777.853474,0,0,0,0,0,1820.143378,2000,89.741508
1696.465412,219.07,0.333333,219.07,0,6,1237.454039,1800,1251.496096
65.701893,528.06,0.5,128.06,400,6,0,1800,509.587601
4364.383487,3214.19,1,297,2917.19,42,1105.738809,4000,2611.595905
6.793588,2634.37,0.333333,1773.4,860.97,24,0,4000,4144.707044
63.047104,766.56,0.833333,175,591.56,11,0,2900,777.890206
3895.677052,144.77,0.333333,79.99,64.78,4,6492.291188,10000,5709.895929
1477.960998,349.25,0.916667,0,349.25,11,0,1500,528.615684
900.241238,1674.32,1,1200.7,473.62,69,0,1500,66.610309
234.16953,819.15,0.25,774.15,45,6,0,5000,1077.230161
31.744161,465.5,0.25,0,513,6,0,2500,767.462556
701.01727,19.96,0.083333,19.96,0,1,153.597768,3500,218.851473
3560.977973,3129.67,1,2229.42,900.25,39,283.696848,5000,854.446327
292.888058,426,0.333333,0,426,3,2047.303874,2500,2212.216039
37.759404,398.64,1,0,398.64,12,0,2500,429.594704
5699.475671,0,0,0,0,0,1423.440294,6000,1422.889138
61.080098,729.6,1,0,729.6,22,0,2500,733.044687
2989.558429,0,0,0,0,0,4172.785661,6000,894.936707
29.360369,520.3,0.5,424.5,95.8,6,0,4000,381.22527
1396.413738,312.66,0.25,204,108.66,6,280.925255,1800,594.159059
82.902896,430.43,0.5,0,430.43,10,0,2500,315.075002
736.736738,1171.5,0.75,1003.54,167.96,26,0,4000,2092.544158
179.357206,497.15,0.416667,497.15,0,6,0,1200,291.121154
55.039565,571.52,1,0,571.52,44,0,3000,596.54897
2.611795,43.08,0.142857,43.08,0,2,0,300,143.823981
2303.266119,740.73,0.583333,324.88,415.85,9,3521.638805,5000,3241.098168
1778.035758,449,0.416667,449,0,7,0,3500,429.538574
1806.557876,235.9,0.833333,47,188.9,11,1292.92879,2000,746.986805
895.308285,0,0,0,0,0,59.226322,1000,304.93211
80.607988,1638.3,1,0,1638.3,35,0,6000,1589.707781
92.261256,666.68,0.333333,0,666.68,4,0,900,2510.558599
1647.860393,1510,0.833333,0,1510,11,2993.136369,3500,3927.022653
1188.651458,822.96,0.5,156,666.96,18,0,1200,801.255647
1060.274411,404.24,0.083333,404.24,0,1,0,1500,1024.733353
92.876617,922.74,1,0,922.74,69,0,3000,897.050714
1586.128233,185,0.083333,185,0,2,412.306268,2500,547.767021
974.130505,482.8,1,322.98,159.82,17,0,4500,567.680103
2465.684327,467.7,0.416667,467.7,0,13,934.710802,3000,784.234756
1038.465061,264.8,0.416667,0,264.8,5,0,1000,418.812352
98.039262,258.36,0.857143,0,258.36,6,0,1500,146.073798
177.551278,66.25,0.416667,0,66.25,5,0,2500,2283.641666
1728.948802,148,0.083333,148,0,1,3521.786884,6100,2441.612338
947.223495,0,0,0,0,0,648.548716,6500,2415.827922
528.917839,647.69,0.666667,483.59,164.1,12,0,1000,390.696467
156.72326,1776.76,1,0,1776.76,22,0,9600,1339.303085
1250.526799,2576.81,0.583333,2576.81,0,34,599.535996,3750,3811.567017
3559.634883,7654.81,0.666667,6984.29,670.52,45,0,7000,2785.055072
4.766639,32.22,0.083333,0,32.22,1,0,6000,185.232035
1928.13296,2133.15,1,1272.55,860.6,53,887.278353,5900,971.9261
462.918623,3497.99,1,626.85,2871.14,130,0,3000,3581.048471
339.039307,345.66,0.75,45.65,300.01,10,0,1000,102.011016
1532.106106,1478.98,0.916667,934.6,544.38,27,0,3000,1016.511227
65.652855,480,0.75,0,480,12,0,1400,444.504448
1386.949394,227.56,0.083333,177.56,50,2,960.590608,3000,319.354
497.510544,569.94,0.75,141.4,428.54,10,1297.077512,2900,770.283123
1817.150299,596.5,0.833333,0,596.5,10,1736.759805,3000,891.637597
57.077581,698.44,0.666667,95.14,603.3,16,0,6000,525.904806
1821.040307,166.38,0.4,116.38,50,5,1682.602932,5000,3388.896555
988.749349,0,0,0,0,0,6085.7392,5000,4937.146727
1842.11833,83.31,0.083333,0,83.31,3,0,2000,603.296946
1210.309338,182.28,0.25,182.28,0,8,216.289445,1300,512.657226
477.45278,71.48,0.083333,71.48,0,1,0,700,322.357201
14.012088,165.09,0.75,0,165.09,9,0,5000,218.895476
1308.126179,102.75,0.833333,0,102.75,10,0,3000,865.740388
1082.653038,343.22,0.25,343.22,0,4,0,1200,510.918269
1055.99498,1482.18,0.333333,1482.18,0,6,0,1500,1418.618359
1060.391273,0,0,0,0,0,1475.858013,2000,407.36056
559.730777,0,0,0,0,0,299.524277,800,455.384879
150.351174,1039.92,1,0,1039.92,12,0,1000,984.158369
1347.505936,0,0,0,0,0,547.390756,1500,263.430572
856.619236,0,0,0,0,0,18.117967,900,220.18909
97.617137,736,0.222222,736,0,2,0,1500,0
915.932014,45.65,0.083333,45.65,0,1,0,1000,224.596651
1425.606151,103,0.166667,103,0,2,0,1500,590.37153
12.423324,21.99,0.090909,0,21.99,1,0,4000,0
7.315575,107,0.083333,107,0,1,0,4000,588.015945
258.837282,831.6,1,0,831.6,51,0,2500,366.15467
114.806604,675,0.666667,0,675,12,0,1000,671.28341
25.576426,225,1,0,225,12,0,2700,232.652483
1139.648949,0,0,0,0,0,73.875442,1200,298.183864
6767.138783,999.97,0.75,807.71,192.26,17,1960.373647,7500,4114.602852
1251.26572,494.04,0.727273,0,494.04,12,0,1000,179.372971
155.676255,990.33,0.333333,990.33,0,8,0,4000,1006.564682
28.178604,208.6,0.833333,0,208.6,10,0,1000,186.560331
1118.724569,0,0,0,0,0,1963.807815,2000,193.30886
2347.486095,0,0,0,0,0,1957.749127,2950,3781.991205
900.292445,0,0,0,0,0,1103.829113,1400,190.33293
3447.523748,6341.55,1,3232.26,3109.29,118,2307.775197,5000,5575.894258
424.994385,1200,0.125,1200,0,1,0,1200,57.266292
30.957159,426.25,0.5,0,653.55,19,0,1200,460.814602
2284.316297,239.26,0.75,0,239.26,9,2794.719183,3000,1918.74596
3695.634133,0,0,0,0,0,2438.708269,4000,973.155092
14.480094,134.6,0.571429,0,134.6,4,0,3000,155.845232
1722.475015,115.91,0.5,45.65,70.26,7,146.607859,1900,442.944623
202.326177,1800,0.888889,0,1800,9,0,1000,1502.595015
7.166625,62,0.166667,0,62,2,0,3000,132.643754
59.315679,145.58,0.833333,0,145.58,11,0,1000,0
1575.794134,3181.47,0.9,1588.78,1592.69,55,448.17047,2100,2345.315745
489.343503,1446.44,0.727273,1093.24,353.2,17,0,3500,1223.217883
665.285049,0,0,0,0,0,18.766426,700,45.650296
11.13998,200,0.5,0,200,6,0,3000,338.521478
1708.506241,0,0,0,0,0,236.443443,2000,702.214941
119.368715,339.11,0.416667,611.65,12.41,5,87.547315,6500,107.203529
255.851136,311.8,0.666667,0,311.8,8,0,2500,709.240603
499.751638,468.6,0.833333,0,468.6,10,0,1200,1092.978851
7196.553011,0,0,0,0,0,8195.684678,9000,3335.3032
4619.500393,1870.8,0.5,1148.75,722.05,11,0,5000,2296.399555
77.653879,473.62,0.5,340.48,133.14,6,1260.284262,1800,1572.10707
1906.550855,1244.37,0.833333,83.53,1160.84,21,0,1800,1182.12849
0.704307,963.9,0.5,607.28,356.62,10,0,3000,1502.662849
71.558308,650,0.083333,650,0,1,0,2500,3804.775151
103.622401,351.5,0.5,0,351.5,9,0,3000,350.616751
3.76029,45,0.083333,0,45,2,0,3000,1895.798955
847.349752,295.83,1,0,295.83,9,988.908614,1000,70.777666
711.922203,197.21,0.083333,197.21,0,1,0,1500,1781.472773
11.64104,167.22,0.416667,0,167.22,5,0,4000,167.751977
770.636646,0,0,0,0,0,1615.027379,1500,809.365677
300.11949,2811.86,1,2006.8,805.06,51,0,800,2501.680369
16.840922,30.57,0.083333,0,30.57,1,0,4000,501.663366
43.633541,385.76,1,0,385.76,18,0,5000,391.229684
190.056883,501.88,1,25,476.88,13,0,2000,493.981832
1806.845374,0,0,0,0,0,3525.726761,6000,587.553145
1151.703776,541.75,0.25,541.75,0,12,0,1800,2140.934561
251.273637,1861.74,0.25,1861.74,0,31,0,3000,195.73661
599.116168,947.07,0.666667,815.07,132,17,508.477816,3000,1654.58686
6342.561972,0,0,0,0,0,3444.929414,10500,1351.732415
230.337567,2219.39,1,287,1932.39,37,0,2000,1044.263246
126.945696,1086.26,1,0,1086.26,34,0,4500,981.005079
1456.530313,210.09,0.363636,128.4,81.69,9,1785.86516,2000,423.100779
553.534453,1682.36,0.666667,1440.14,242.22,19,0,1900,677.969663
128.982891,237,1,0,237,12,0,5000,192.681715
931.827906,0,0,0,0,0,2937.591809,3500,2995.213811
1091.74471,729.47,0.75,566.52,162.95,22,0,1500,2118.665123
694.409019,80,0.166667,0,80,4,0,5000,767.024618
2007.955223,2542.75,1,1187.23,1355.52,34,0,7000,5044.600878
34.600595,359.5,0.416667,0,359.5,7,0,5000,449.718054
315.125494,1890.09,0.9,1013.3,876.79,25,0,4000,1548.950633
9321.555794,334.9,1,0,334.9,12,9463.245088,10000,2029.431421
1458.115876,1050.6,0.583333,1050.6,0,21,358.881155,1500,1232.660721
15.491884,84,0.166667,0,84,4,0,5000,178.18272
1179.395773,0,0,0,0,0,1393.998578,1500,128.881941
1593.467543,0,0,0,0,0,1889.339793,2000,173.71666
58.557694,319.34,0.125,319.34,0,1,273.998025,1200,353.924067
1174.657795,1158.02,0.416667,325.52,832.5,11,1635.172156,2000,499.788236
6.96194,80.43,0.272727,0,80.43,3,0,1000,140.958283
162.046468,1768.05,1,0,1768.05,18,0,5000,1668.054457
1108.316745,480.7,0.909091,0,480.7,10,2856.358168,2500,2884.208351
1343.938904,0,0,0,0,0,38.529264,1500,284.321607
1098.52228,285.24,0.5,0,285.24,9,0,1200,554.294411
23.436171,329.86,0.916667,157,172.86,22,0,5000,187.258841
5899.427294,0,0,0,0,0,2845.745739,9000,2760.879055
25.25977,366.66,0.166667,0,366.66,2,0,500,1073.058459
10.801231,70,0.4,0,70,4,0,1200,45.214284
72.575706,0,0,0,0,0,907.958603,1000,2988.425347
1259.179009,99.77,0.166667,54.13,45.64,4,0,1500,643.17199
133.724675,1499.94,0.75,0,1499.94,9,0,5000,1353.4934
592.466798,5629.41,0.916667,0,6229.41,82,0,6000,5723.333315
4338.877278,0,0,0,0,0,5705.426498,6000,217.059511
1337.107101,466.67,0.5,0,466.67,15,0,1500,555.683726
32.381593,445.7,0.833333,0,445.7,10,0,2500,563.718775
340.014453,2619.2,0.75,2472.56,146.64,19,0,4000,2540.900415
14.04272,47.79,0.25,47.79,0,1,0,1200,62.177249
2972.091316,370.4,0.333333,235.4,135,6,5078.251311,8500,3078.100417
1607.551793,0,0,0,0,0,4078.383904,2500,3636.677131
988.405365,637.97,1,45.65,592.32,25,38.322217,1000,864.471651
1154.241515,102,0.166667,102,0,2,98.317922,1200,312.440002
2230.477487,0,0,0,0,0,2480.833949,2500,391.306121
826.688625,19.88,0.083333,19.88,0,2,869.246203,900,1072.638864
650.667796,1059.26,0.833333,924.26,135,24,0,1200,184.434921
1.310749,29.9,0.083333,29.9,0,1,0,6000,38.718362
56.726412,268.68,1,0,268.68,12,0,3500,261.671184
676.588508,0,0,0,0,0,1830.79614,2000,1858.706202
92.119709,499.98,0.857143,0,499.98,6,0,1500,471.641077
368.687038,0,0,0,0,0,1587.748905,2000,2115.925455
1592.221829,616.95,0.833333,452.88,164.07,15,109.299409,2000,522.169095
9.153671,126.6,0.5,0,126.6,6,0,2900,134.386353
1296.646998,0,0,0,0,0,148.520664,1500,424.063067
0,0,0,0,0,0,100.51993,2000,0
1256.460026,1313,0.583333,1313,0,29,0,1200,1440.244979
68.448626,51.7,0.25,0,51.7,3,0,2500,145.632497
82.784219,431.28,0.083333,431.28,0,1,0,3000,734.818798
1362.522626,62.25,0.083333,0,62.25,1,56.644654,1500,349.397408
3520.616355,1675.91,0.9,947.7,728.21,26,10213.65297,10000,3148.054919
1728.280785,0,0,0,0,0,2552.869584,2500,1028.314286
1413.236934,574.95,0.666667,121.3,453.65,10,58.379957,1500,963.80147
4.334047,73.17,0.3,0,73.17,3,0,2900,160.363635
6.955591,630.42,1,342.53,287.89,31,0,4000,671.281725
93.977513,389.44,0.727273,0,389.44,8,0,2500,455.962105
3457.722387,229,0.083333,229,0,1,2102.258461,8000,3679.035805
31.475251,479.96,1,0,479.96,35,0,2500,431.591387
1676.457032,0,0,0,0,0,271.277923,1800,788.245672
8.76802,0,0,0,0,0,78.259015,1200,152.786639
2135.744209,1342.31,0.583333,241.75,1100.56,23,1993.285912,8000,5720.735722
51.46642,0,0,0,0,0,469.836414,1000,2801.977685
1579.871382,3248.83,0.833333,1933.93,1314.9,38,4232.135689,6500,3620.440772
37.022109,247.92,1,0,247.92,12,0,4000,227.869425
344.023581,1551.27,1,944.77,606.5,26,0,6500,1779.381962
3029.388362,71.99,0.166667,0,71.99,2,4865.41145,7500,887.3365
212.620261,172.61,0.166667,172.61,0,3,0,7000,5359.784024
1460.077343,79.8,0.1,79.8,0,1,3494.069968,2500,1967.368185
837.631184,0,0,0,0,0,867.928181,1000,47.1444
347.251558,210.8,0.833333,0,210.8,10,0,2500,193.95584
720.995394,547.46,0.909091,457.46,90,23,455.540479,900,315.918387
42.852743,381.2,0.916667,0,381.2,18,0,2500,330.100638
5429.735607,1000,0.333333,1000,0,4,3807.688019,6000,2686.360691
1807.764778,1666.2,1,0,1666.2,60,0,1500,1662.438437
776.585568,773.36,0.333333,119.8,653.56,7,0,3000,1169.758034
1026.220651,0,0,0,0,0,452.176025,1500,263.839295
2702.523396,229.25,0.583333,0,229.25,7,4214.846529,7500,1563.077507
2629.276828,0,0,0,0,0,3492.909117,3500,1478.753996
311.987575,684.24,1,0,684.24,37,0,1000,2154.534733
3270.441222,848,0.166667,848,0,3,0,4500,1143.616386
832.774626,416.76,0.583333,0,416.76,10,0,1000,169.674083
1157.005745,0,0,0,0,0,476.711979,1200,855.075968
350.819852,0,0,0,0,0,1056.46058,1200,119.701887
3558.14254,4689.03,0.916667,4071.13,617.9,39,0,5000,1078.201925
942.555708,150,0.333333,0,150,6,1066.604854,1200,1445.633559
51.469651,1169,1,0,1169,24,0,1900,915.66564
20.42609,114,0.083333,114,0,1,0,4000,520.598144
4.045339,35,0.166667,0,35,2,0,7500,122.129596
114.764518,1067.5,0.7,850.6,216.9,8,0,4000,577.184902
0.737154,427.5,1,0,427.5,23,0,1500,443.007864
98.935446,1002,0.333333,0,1002,4,0,1500,1863.921412
2292.167319,468.36,0.666667,249,219.36,9,472.378556,6000,1042.879923
242.450349,223.6,0.75,55.6,168,11,0,4500,1358.034176
1575.327024,0,0,0,0,0,1903.985872,3500,628.807815
990.45604,0,0,0,0,0,18.724916,1000,217.320342
574.416538,376.2,1,0,376.2,24,0,1500,1100.109444
2545.706139,2443.2,0.833333,0,2443.2,38,0,6000,6540.889639
234.36305,668.27,0.583333,0,668.27,8,0,4000,143.21216
14.002192,76,0.166667,0,76,4,0,5000,186.022727
1062.485488,0,0,0,0,0,1356.070364,6500,3602.698387
379.74055,1348.41,0.666667,546.21,802.2,25,0,1300,430.736402
1060.345397,0,0,0,0,0,119.746155,1200,263.793622
875.738933,595.86,0.583333,284.5,311.36,21,290.519119,1000,667.966217
37.307085,363.38,0.833333,0,363.38,6,36.363896,1200,284.093261
750.150798,1235.39,0.916667,1235.39,0,41,887.597551,2000,2002.428473
65.45872,570.96,1,0,570.96,6,0,1000,445.823378
239.946118,0,0,0,0,0,719.007929,6000,1015.947851
100.123394,320,1,0,320,8,0,1000,161.356208
526.858793,0,0,0,0,0,2359.300912,2500,118.044156
209.506832,0,0,0,0,0,672.244034,700,212.752075
3767.229899,0,0,0,0,0,4871.925128,5500,2574.272358
1682.892726,2996.92,1,2282.59,714.33,95,0,5000,1222.419114
799.255519,0,0,0,0,0,1494.880019,1400,888.735185
673.982097,110,0.166667,0,110,2,0,1000,789.587001
22.366132,502.54,0.416667,502.54,0,8,0,450,907.540077
27.539766,578,0.666667,0,578,8,0,5000,780.002496
1854.659145,151.69,0.083333,151.69,0,2,443.392028,2000,496.543523
803.68596,1690.93,0.6,1690.93,0,25,0,1200,1783.396008
795.497557,0,0,0,0,0,5676.779668,50,7570.207782
89.22671,930,0.6,0,930,6,0,1000,1205.16186
37.683028,356.27,0.25,1.4,354.87,6,0,6500,96.582811
26.800912,163.2,0.75,0,163.2,9,0,3000,144.275838
561.157673,0,0,0,0,0,244.504364,1500,456.999782
670.120718,0,0,0,0,0,12281.83439,1200,12485.43289
1032.398861,924.34,0.75,538.06,386.28,15,1030.464188,1200,2011.28106
488.623392,0,0,0,0,0,328.292364,700,175.301978
2073.611538,0,0,0,0,0,108.209814,8500,3838.187983
621.901025,573.36,0.25,455,118.36,4,0,1100,875.900693
69.920933,680,0.727273,0,680,8,0,3500,668.711777
293.979281,45.65,0.083333,45.65,0,1,0,1800,486.063311
1608.490095,91,0.5,46,45,7,1756.688037,3000,492.928487
3099.551098,69.8,0.090909,69.8,0,1,2317.754635,7000,4393.869532
2534.994214,569.2,0.5,315.87,253.33,12,2056.894621,5000,836.699278
649.566721,245.77,0.083333,245.77,0,1,1511.89442,3000,432.966217
75.9863,986,1,0,986,10,0,1000,807.394469
452.907592,0,0,0,0,0,1584.255192,2500,230.076354
2616.764771,72.9,0.555556,0,72.9,5,4308.339621,5000,332.345466
1618.393031,833.36,1,0,833.36,30,0,1500,962.749997
67.593395,619.59,0.083333,619.59,0,1,0,4000,997.081601
0,393.29,1,45.65,347.64,13,0,1000,0
1725.664332,383.45,0.583333,0,383.45,17,127.673881,1800,956.531234
185.924664,617.98,0.333333,617.98,0,13,0,1200,58.469887
0.41367,1187.42,0.916667,1187.42,0,11,0,6000,1214.034802
187.516986,0,0,0,0,0,823.171535,4500,899.369544
47.336863,464.95,0.75,134.9,330.05,14,0,1000,424.138187
4481.413948,1385.56,1,250,1135.56,39,1308.516411,4500,1517.623087
14.371243,294.28,0.333333,0,294.28,8,0,2500,506.189083
48.578408,673.1,1,646.61,26.49,18,0,6000,665.773943
27.533451,187.5,0.5,0,187.5,6,0,2000,280.02494
18.527285,274.92,1,0,274.92,12,0,1000,253.155177
528.023703,770.05,0.916667,109.4,660.65,23,286.123717,1500,748.204441
51.65143,398.98,0.5,0,398.98,6,0,2500,452.347581
2.484819,41.2,0.083333,41.2,0,1,0,2000,91.092518
4761.19131,4085.81,0.833333,3157.31,928.5,31,4023.466646,7500,1266.516033
50.848135,643.6,0.833333,0,643.6,13,0,1400,440.20021
440.341344,1019.33,1,180,839.33,54,0,5000,1697.366202
6.104302,134.97,0.25,0,134.97,6,0,4000,202.780964
177.602057,2863.31,1,2407.53,455.78,27,832.203874,1500,3344.466066
10.805893,76.51,0.166667,50.93,25.58,2,0,2500,0
2493.589343,4655.55,0.75,3299.43,1356.12,44,0,6500,1231.610235
2620.873322,450,0.5,0,450,6,1525.378257,3000,981.480493
916.627912,155.96,0.333333,0,155.96,8,0,1200,717.21209
3300.735817,0,0,0,0,0,2115.782999,4000,674.711298
29.60298,144.94,0.333333,0,144.94,7,0,5000,249.685121
1088.505102,84.99,0.166667,84.99,0,2,1732.031229,2000,82.0748
